Sample Name, Varga_handpulled_Klyst36G
Freq displayed, 3.568, GHz, Power, 8, mV
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
4.192938E+1,2.529400E+3,3.814730E-6,-1.877550E-6,4.251748E-6,-2.620568E+1
4.212938E+1,2.541600E+3,3.129260E-6,-1.519930E-6,3.478858E-6,-2.590656E+1
4.232939E+1,2.565400E+3,1.549730E-6,-2.145780E-6,2.646892E-6,-5.416235E+1
4.252945E+1,2.574400E+3,7.152590E-7,-1.788150E-6,1.925896E-6,-6.819862E+1
4.272939E+1,2.595300E+3,-3.874320E-7,-1.162300E-6,1.225171E-6,-1.084349E+2
4.292938E+1,2.604200E+3,2.682230E-7,-8.344690E-7,8.765170E-7,-7.218106E+1
4.312939E+1,2.625200E+3,2.354400E-6,5.960510E-8,2.355154E-6,1.450217E+0
4.332936E+1,2.634300E+3,1.996770E-6,4.768410E-7,2.052917E-6,1.343104E+1
4.352935E+1,2.655200E+3,1.966970E-6,1.192100E-6,2.300016E-6,3.121834E+1
4.372938E+1,2.664700E+3,1.609330E-6,1.192100E-6,2.002759E-6,3.652894E+1
4.392938E+1,2.685300E+3,1.758340E-6,3.874320E-7,1.800517E-6,1.242598E+1
4.412936E+1,2.695400E+3,1.788150E-6,-7.450620E-7,1.937162E-6,-2.261985E+1
4.432940E+1,2.715700E+3,1.728540E-6,-8.940730E-7,1.946077E-6,-2.734989E+1
4.452935E+1,2.728100E+3,1.072890E-6,-4.768410E-7,1.174083E-6,-2.396253E+1
4.472939E+1,2.739400E+3,7.748640E-7,-7.748640E-7,1.095823E-6,-4.500000E+1
4.492939E+1,2.761100E+3,5.066430E-7,-1.013290E-6,1.132892E-6,-6.343504E+1
4.512936E+1,2.772000E+3,8.046660E-7,-9.238760E-7,1.225167E-6,-4.894519E+1
4.533042E+1,2.794100E+3,9.536820E-7,-8.940730E-7,1.307240E-6,-4.315227E+1
4.553041E+1,2.804100E+3,6.258520E-7,-1.400720E-6,1.534180E-6,-6.592456E+1
4.572935E+1,2.815100E+3,2.384200E-7,-1.102690E-6,1.128171E-6,-7.779951E+1
4.592939E+1,2.837300E+3,-3.874320E-7,-8.940740E-8,3.976144E-7,-1.670054E+2
4.612939E+1,2.847900E+3,-5.066430E-7,-2.980250E-8,5.075188E-7,-1.766335E+2
4.632939E+1,2.859800E+3,-8.940740E-8,6.556550E-7,6.617229E-7,9.776516E+1
4.652945E+1,2.880500E+3,1.937170E-6,2.086170E-7,1.948371E-6,6.146588E+0
4.672939E+1,2.889600E+3,3.039850E-6,-3.576300E-7,3.060815E-6,-6.709848E+0
4.693039E+1,2.912800E+3,3.397480E-6,-2.384200E-7,3.405835E-6,-4.014182E+0
4.713037E+1,2.922700E+3,3.725300E-6,-2.086170E-7,3.731137E-6,-3.205219E+0
4.733039E+1,2.943100E+3,3.159060E-6,-5.960510E-8,3.159622E-6,-1.080928E+0
4.752939E+1,2.952500E+3,2.682220E-6,3.874320E-7,2.710057E-6,8.219214E+0
4.772941E+1,2.973600E+3,3.129260E-6,2.682230E-7,3.140734E-6,4.899106E+0
4.793043E+1,2.982800E+3,3.546490E-6,0.000000E+0,3.546490E-6,0.000000E+0
4.813039E+1,3.003900E+3,3.308070E-6,-1.788150E-7,3.312899E-6,-3.094065E+0
4.832936E+1,3.012900E+3,3.904130E-6,-5.364450E-7,3.940813E-6,-7.823706E+0
4.852938E+1,3.023900E+3,4.440580E-6,-8.940730E-7,4.529693E-6,-1.138382E+1
4.873038E+1,3.045900E+3,5.155830E-6,-6.258520E-7,5.193676E-6,-6.921116E+0
4.892941E+1,3.055900E+3,5.483660E-6,-5.960510E-8,5.483984E-6,-6.227567E-1
